id,thesis_id,symbol,run_id,sharpe,max_drawdown,cagr,win_rate,oos_sharpe,passed_gate,strategy_params,created_at
54,81,BTC/USD,2026-06-28T11:03:51.448022+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T11:03:51.448608+00:00
55,83,BTC/USD,2026-06-28T12:04:04.142248+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T12:04:04.142794+00:00
56,85,BTC/USD,2026-06-28T13:04:11.166426+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T13:04:11.167037+00:00
57,87,BTC/USD,2026-06-28T14:04:19.722290+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T14:04:19.722970+00:00
58,89,BTC/USD,2026-06-28T15:04:27.296618+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T15:04:27.297177+00:00
59,91,BTC/USD,2026-06-28T16:04:35.200780+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T16:04:35.201388+00:00
60,93,BTC/USD,2026-06-28T17:04:43.186104+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T17:04:43.186878+00:00
61,95,BTC/USD,2026-06-28T18:04:49.505384+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T18:04:49.506018+00:00
62,97,BTC/USD,2026-06-28T19:04:56.571714+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T19:04:56.572310+00:00
63,99,BTC/USD,2026-06-28T20:05:09.392805+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T20:05:09.393735+00:00
64,101,BTC/USD,2026-06-28T21:05:16.882332+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T21:05:16.882950+00:00
65,103,BTC/USD,2026-06-28T22:05:23.760510+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T22:05:23.761202+00:00
66,105,BTC/USD,2026-06-28T23:05:30.411907+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T23:05:30.412587+00:00
67,107,BTC/USD,2026-06-29T00:05:37.259011+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T00:05:37.259631+00:00
68,109,BTC/USD,2026-06-29T01:05:43.466675+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T01:05:43.473265+00:00
69,111,BTC/USD,2026-06-29T02:05:50.835075+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T02:05:50.835660+00:00
70,113,BTC/USD,2026-06-29T03:05:58.517630+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T03:05:58.518070+00:00
71,115,BTC/USD,2026-06-29T04:06:05.758160+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T04:06:05.758760+00:00
72,117,BTC/USD,2026-06-29T05:06:12.287499+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T05:06:12.288091+00:00
73,119,BTC/USD,2026-06-29T06:06:19.829755+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T06:06:19.830478+00:00
74,121,BTC/USD,2026-06-29T07:06:26.976284+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T07:06:26.976873+00:00
75,125,BTC/USD,2026-06-29T08:06:35.252663+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T08:06:35.253253+00:00
76,126,BTC/USD,2026-06-29T09:06:41.999085+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T09:06:41.999673+00:00
77,128,BTC/USD,2026-06-29T10:06:48.853954+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T10:06:48.854540+00:00
78,130,BTC/USD,2026-06-29T11:06:55.511875+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T11:06:55.512454+00:00
79,132,BTC/USD,2026-06-29T12:07:03.693829+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T12:07:03.694401+00:00
80,134,BTC/USD,2026-06-29T13:07:11.028295+00:00,1.5003184945257537,-0.08362689968192638,0.23833306305742785,0.6666666666666665,1.5003184945257537,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T13:07:11.028888+00:00
81,136,AMZN,2026-06-29T14:08:04.090581+00:00,-0.8190121325869156,-0.10342672257299257,-0.12318491849035684,0.5,-0.8190121325869156,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T14:08:04.091114+00:00
82,137,V,2026-06-29T14:08:04.891817+00:00,1.8629776915833838,-0.06084656084656137,0.34525314378085525,1.0,1.8629776915833838,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T14:08:04.892256+00:00
83,138,NFLX,2026-06-29T14:08:06.557662+00:00,-1.3195524663699556,-0.14881608776242927,-0.21706335582175773,0.0,-1.3195524663699556,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T14:08:06.558585+00:00
84,139,NVDA,2026-06-29T14:08:06.939346+00:00,0.9810388288379179,0.13812109141725132,0.5362302102559358,0.5,0.9810388288379179,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T14:08:06.941054+00:00
85,140,AMZN,2026-06-29T15:08:48.687119+00:00,-0.8190121325869156,-0.10342672257299257,-0.12318491849035684,0.5,-0.8190121325869156,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T15:08:48.688123+00:00
86,141,V,2026-06-29T15:08:49.080876+00:00,1.8646017823978165,-0.06084656084656137,0.34567559433037376,1.0,1.8646017823978165,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-29T15:08:49.081263+00:00
